term,individual_p,mean_group_p,min_group_p,max_group_p,std_group_p,consistency
/m/01b_21,0.0003325410771060078,0.0003325410771060078,0.0003325410771060078,0.0003325410771060078,0.0,Consistent
/m/01c751,0.8843006755750924,0.8843006755750925,0.8843006755750924,0.8843006755750924,1.1102230246251565e-16,Never
/m/028tns,0.12122724279756114,0.1212272427975611,0.12122724279756114,0.12122724279756114,4.163336342344337e-17,Never
/m/03t8j0,0.04832701803320005,0.04832701803320005,0.04832701803320005,0.04832701803320005,0.0,Consistent
/m/0416v7,0.005516933093749121,0.005516933093749121,0.005516933093749121,0.005516933093749121,0.0,Consistent
/m/05s5v6,0.06359305808291182,0.06359305808291182,0.06359305808291182,0.06359305808291182,0.0,Never
/m/0683jy,0.006779620031794442,0.006779620031794442,0.006779620031794442,0.006779620031794442,0.0,Consistent
/m/06n3pj,3.951947445079984e-05,3.951947445079984e-05,3.951947445079984e-05,3.951947445079984e-05,0.0,Consistent
/m/06p_bp,0.07798237870859037,0.07798237870859036,0.07798237870859037,0.07798237870859037,1.3877787807814457e-17,Never
/m/087cyy,0.9173220825503128,0.9173220825503129,0.9173220825503128,0.9173220825503128,1.1102230246251565e-16,Never
/m/08pr_0,0.4927407081422458,0.4927407081422459,0.4927407081422458,0.4927407081422458,1.1102230246251565e-16,Never
/m/0b2cnj,0.12430602962727633,0.12430602962727634,0.12430602962727633,0.12430602962727633,1.3877787807814457e-17,Never
/m/0b76bty,0.03736037826431182,0.03736037826431182,0.03736037826431182,0.03736037826431182,0.0,Consistent
/m/0cjf0,0.36529233872804756,0.36529233872804756,0.36529233872804756,0.36529233872804756,0.0,Never
/m/0g9pc,0.7682989020429258,0.7682989020429257,0.7682989020429258,0.7682989020429258,1.1102230246251565e-16,Never
/m/0gxb2,0.41033459078786616,0.4103345907878662,0.41033459078786616,0.41033459078786616,5.551115123125783e-17,Never
/m/0j5fv,0.2257690994094308,0.22576909940943077,0.2257690994094308,0.2257690994094308,2.7755575615628914e-17,Never
/m/0n073,0.0001326114492521402,0.0001326114492521402,0.0001326114492521402,0.0001326114492521402,0.0,Consistent
acute bronchitis,0.005744809699800735,0.005744809699800735,0.005744809699800735,0.005744809699800735,0.0,Consistent
avian flu,0.18188231211527817,0.1818823121152782,0.18188231211527817,0.18188231211527817,2.7755575615628914e-17,Never
best cold medicine,0.0007756998391974523,0.0007756998391974523,0.0007756998391974523,0.0007756998391974523,0.0,Consistent
best cough medicine,0.0013462269765421864,0.0013462269765421864,0.0013462269765421864,0.0013462269765421864,0.0,Consistent
best medicine for cold,0.0015389802369744077,0.0015389802369744077,0.0015389802369744077,0.0015389802369744077,0.0,Consistent
body temperature,0.29667313007598006,0.2966731300759801,0.29667313007598006,0.29667313007598006,5.551115123125783e-17,Never
braun thermoscan,0.581389889064553,0.581389889064553,0.581389889064553,0.581389889064553,0.0,Never
break a fever,0.4397276047538974,0.4397276047538974,0.4397276047538974,0.4397276047538974,0.0,Never
bronchitis,0.00043330618171633084,0.00043330618171633084,0.00043330618171633084,0.00043330618171633084,0.0,Consistent
cdc,0.06892646795890245,0.06892646795890246,0.06892646795890245,0.06892646795890245,1.3877787807814457e-17,Never
chest cold,5.622153926410078e-06,5.622153926410078e-06,5.622153926410078e-06,5.622153926410078e-06,0.0,Consistent
cold and cough,0.00021247295428206137,0.00021247295428206137,0.00021247295428206137,0.00021247295428206137,0.0,Consistent
cold flu,0.0011538225460457907,0.0011538225460457907,0.0011538225460457907,0.0011538225460457907,0.0,Consistent
cold flu symptoms,0.043549280615609476,0.043549280615609476,0.043549280615609476,0.043549280615609476,0.0,Consistent
cold symptoms,0.0030229839370647937,0.0030229839370647937,0.0030229839370647937,0.0030229839370647937,0.0,Consistent
congestion medicine,0.01017627575933755,0.01017627575933755,0.01017627575933755,0.01017627575933755,0.0,Consistent
cough and fever,0.08473533794751131,0.08473533794751131,0.08473533794751131,0.08473533794751131,0.0,Never
cough and sore throat,0.001467976201931287,0.001467976201931287,0.001467976201931287,0.001467976201931287,0.0,Consistent
cure flu,0.1592534657054634,0.15925346570546337,0.1592534657054634,0.1592534657054634,2.7755575615628914e-17,Never
dangerous fever,0.6545778901928294,0.6545778901928294,0.6545778901928294,0.6545778901928294,0.0,Never
dry cough,0.001201094562444438,0.001201094562444438,0.001201094562444438,0.001201094562444438,0.0,Consistent
ear thermometer,0.2465747442742583,0.24657474427425827,0.2465747442742583,0.2465747442742583,2.7755575615628914e-17,Never
epidemic,0.04196677575658492,0.04196677575658492,0.04196677575658492,0.04196677575658492,0.0,Consistent
expectorant,0.1978082463260844,0.19780824632608437,0.1978082463260844,0.1978082463260844,2.7755575615628914e-17,Never
fever,0.4066790854605372,0.40667908546053716,0.4066790854605372,0.4066790854605372,5.551115123125783e-17,Never
fever and chills,0.5751010913538122,0.575101091353812,0.5751010913538122,0.5751010913538122,1.1102230246251565e-16,Never
fever flu symptoms,0.3307084671802656,0.3307084671802656,0.3307084671802656,0.3307084671802656,0.0,Never
fever reducer,0.12129308075433853,0.12129308075433852,0.12129308075433853,0.12129308075433853,1.3877787807814457e-17,Never
fever symptoms,0.19082765834933435,0.19082765834933432,0.19082765834933435,0.19082765834933435,2.7755575615628914e-17,Never
fever with flu,0.5772420360737409,0.577242036073741,0.5772420360737409,0.5772420360737409,1.1102230246251565e-16,Never
flu a symptoms,0.1316937872974424,0.13169378729744244,0.1316937872974424,0.1316937872974424,2.7755575615628914e-17,Never
flu and fever,0.12396601294281495,0.12396601294281497,0.12396601294281495,0.12396601294281495,1.3877787807814457e-17,Never
flu care,0.15682638960745954,0.15682638960745957,0.15682638960745954,0.15682638960745954,2.7755575615628914e-17,Never
flu children,0.03255280873349364,0.03255280873349364,0.03255280873349364,0.03255280873349364,0.0,Consistent
flu cough,0.15284013684811038,0.1528401368481104,0.15284013684811038,0.15284013684811038,2.7755575615628914e-17,Never
flu headache,0.04290502317744216,0.04290502317744216,0.04290502317744216,0.04290502317744216,0.0,Consistent
flu incubation,0.10420327099599291,0.1042032709959929,0.10420327099599291,0.10420327099599291,1.3877787807814457e-17,Never
flu like symptoms,0.09868378832522995,0.09868378832522993,0.09868378832522995,0.09868378832522995,1.3877787807814457e-17,Never
flu medicine,0.0661459662305035,0.0661459662305035,0.0661459662305035,0.0661459662305035,0.0,Never
flu remedies,0.1353214304758782,0.13532143047587822,0.1353214304758782,0.1353214304758782,2.7755575615628914e-17,Never
flu stomach pain,0.00965210406969863,0.00965210406969863,0.00965210406969863,0.00965210406969863,0.0,Consistent
flu test,0.48313332847360435,0.48313332847360435,0.48313332847360435,0.48313332847360435,0.0,Never
flu texas,0.0829976120576621,0.0829976120576621,0.0829976120576621,0.0829976120576621,0.0,Never
flu treatment,0.13327442707448056,0.1332744270744806,0.13327442707448056,0.13327442707448056,2.7755575615628914e-17,Never
flu virus,0.515135015489512,0.5151350154895121,0.515135015489512,0.515135015489512,1.1102230246251565e-16,Never
food poisoning,0.381075202239456,0.38107520223945607,0.381075202239456,0.381075202239456,5.551115123125783e-17,Never
food poisoning symptoms,0.012127467600722586,0.012127467600722586,0.012127467600722586,0.012127467600722586,0.0,Consistent
h1n1,0.12550803357343776,0.12550803357343776,0.12550803357343776,0.12550803357343776,0.0,Never
high fever,0.24162112997772744,0.24162112997772747,0.24162112997772744,0.24162112997772744,2.7755575615628914e-17,Never
how long contagious,0.3934255013915604,0.39342550139156035,0.3934255013915604,0.3934255013915604,5.551115123125783e-17,Never
how long does flu last,0.06781060909364744,0.06781060909364744,0.06781060909364744,0.06781060909364744,0.0,Never
how long does the flu last,0.6502223125478421,0.6502223125478422,0.6502223125478421,0.6502223125478421,1.1102230246251565e-16,Never
human temperature,0.18217912702240235,0.18217912702240238,0.18217912702240235,0.18217912702240235,2.7755575615628914e-17,Never
i have the flu,0.01649452256640971,0.01649452256640971,0.01649452256640971,0.01649452256640971,0.0,Consistent
incubation period,0.9580985958458578,0.9580985958458579,0.9580985958458578,0.9580985958458578,1.1102230246251565e-16,Never
influenza symptoms,0.03958724817135384,0.03958724817135384,0.03958724817135384,0.03958724817135384,0.0,Consistent
low body,0.27661862773414614,0.2766186277341462,0.27661862773414614,0.27661862773414614,5.551115123125783e-17,Never
nausea,0.7349424373843496,0.7349424373843496,0.7349424373843496,0.7349424373843496,0.0,Never
normal body,0.5170648335788044,0.5170648335788043,0.5170648335788044,0.5170648335788044,1.1102230246251565e-16,Never
normal body temperature,0.93064401377755,0.93064401377755,0.93064401377755,0.93064401377755,0.0,Never
oscillococcinum,0.18855926374563547,0.1885592637456355,0.18855926374563547,0.18855926374563547,2.7755575615628914e-17,Never
pandemic,0.6478249154530588,0.6478249154530588,0.6478249154530588,0.6478249154530588,0.0,Never
period fever,0.6306319288126759,0.6306319288126759,0.6306319288126759,0.6306319288126759,0.0,Never
period flu,0.6758069330045758,0.675806933004576,0.6758069330045758,0.6758069330045758,1.1102230246251565e-16,Never
pneumonia,2.400460099138968e-06,2.400460099138968e-06,2.400460099138968e-06,2.400460099138968e-06,0.0,Consistent
pneumonia symptoms,1.1392149191769008e-06,1.1392149191769008e-06,1.1392149191769008e-06,1.1392149191769008e-06,0.0,Consistent
reduce fever,0.16638812947254822,0.16638812947254822,0.16638812947254822,0.16638812947254822,0.0,Never
robitussin,0.05140069936651326,0.05140069936651326,0.05140069936651326,0.05140069936651326,0.0,Never
rsv symptoms,0.0017314600183816475,0.0017314600183816475,0.0017314600183816475,0.0017314600183816475,0.0,Consistent
signs of flu,0.031552418853076025,0.031552418853076025,0.031552418853076025,0.031552418853076025,0.0,Consistent
sinus,0.6176907687440298,0.6176907687440298,0.6176907687440298,0.6176907687440298,0.0,Never
sinus infections,0.31545763976108776,0.3154576397610878,0.31545763976108776,0.31545763976108776,5.551115123125783e-17,Never
sinus medicine,0.09348347819259506,0.09348347819259506,0.09348347819259506,0.09348347819259506,0.0,Never
spanish flu,0.9384153591583095,0.9384153591583095,0.9384153591583095,0.9384153591583095,0.0,Never
stomach flu,0.0010049513203286287,0.0010049513203286287,0.0010049513203286287,0.0010049513203286287,0.0,Consistent
stomach flu diarrhea,0.30418888343093986,0.30418888343093986,0.30418888343093986,0.30418888343093986,0.0,Never
stomach flu symptoms,0.00014448317245274733,0.00014448317245274733,0.00014448317245274733,0.00014448317245274733,0.0,Consistent
stomach flu virus,0.0403431816797758,0.0403431816797758,0.0403431816797758,0.0403431816797758,0.0,Consistent
stomach virus,0.03232697677747354,0.03232697677747354,0.03232697677747354,0.03232697677747354,0.0,Consistent
stomach virus symptoms,0.4291533967418779,0.4291533967418779,0.4291533967418779,0.4291533967418779,0.0,Never
strep,0.436571390269582,0.436571390269582,0.436571390269582,0.436571390269582,0.0,Never
strep throat,0.45925293853036653,0.4592529385303666,0.45925293853036653,0.45925293853036653,5.551115123125783e-17,Never
symptoms of a cold,0.3368292428719668,0.3368292428719668,0.3368292428719668,0.3368292428719668,0.0,Never
symptoms of bronchitis,0.0025742697827368932,0.0025742697827368932,0.0025742697827368932,0.0025742697827368932,0.0,Consistent
symptoms of cold,0.007504537596101035,0.007504537596101035,0.007504537596101035,0.007504537596101035,0.0,Consistent
symptoms of fever,0.6689481662777772,0.6689481662777773,0.6689481662777772,0.6689481662777772,1.1102230246251565e-16,Never
symptoms of pneumonia,1.5294807983456948e-06,1.5294807983456948e-06,1.5294807983456948e-06,1.5294807983456948e-06,0.0,Consistent
symptoms of stomach flu,0.006955810293716724,0.006955810293716724,0.006955810293716724,0.006955810293716724,0.0,Consistent
symptoms of the flu,0.47531654986912253,0.4753165498691225,0.47531654986912253,0.47531654986912253,5.551115123125783e-17,Never
taking temperature,0.6295006891458719,0.6295006891458718,0.6295006891458719,0.6295006891458719,1.1102230246251565e-16,Never
tessalon,0.00340458417119327,0.00340458417119327,0.00340458417119327,0.00340458417119327,0.0,Consistent
the flu,0.09191756550567476,0.09191756550567476,0.09191756550567476,0.09191756550567476,0.0,Never
the flu symptoms,0.15621248749732275,0.15621248749732272,0.15621248749732275,0.15621248749732275,2.7755575615628914e-17,Never
the flu virus,0.37200796073273124,0.3720079607327313,0.37200796073273124,0.37200796073273124,5.551115123125783e-17,Never
the flue,0.002646325209447853,0.002646325209447853,0.002646325209447853,0.002646325209447853,0.0,Consistent
thermoscan,0.3993834103025343,0.3993834103025343,0.3993834103025343,0.3993834103025343,0.0,Never
treat flu,0.7905273050627276,0.7905273050627276,0.7905273050627276,0.7905273050627276,0.0,Never
tussin,0.0009637622074830654,0.0009637622074830654,0.0009637622074830654,0.0009637622074830654,0.0,Consistent
tussionex,0.8190878596290433,0.8190878596290433,0.8190878596290433,0.8190878596290433,0.0,Never
tylenol extra strength,0.006111159851365122,0.006111159851365122,0.006111159851365122,0.006111159851365122,0.0,Consistent
upper respiratory,0.004452193901236412,0.004452193901236412,0.004452193901236412,0.004452193901236412,0.0,Consistent
vomiting,0.5254202303741737,0.5254202303741737,0.5254202303741737,0.5254202303741737,0.0,Never
walking pneumonia,4.833073099619334e-06,4.833073099619334e-06,4.833073099619334e-06,4.833073099619334e-06,0.0,Consistent
what is a fever,0.10703543964708062,0.10703543964708064,0.10703543964708062,0.10703543964708062,1.3877787807814457e-17,Never
what is the flu,0.19208323712103104,0.19208323712103104,0.19208323712103104,0.19208323712103104,0.0,Never
covid + covid deaths + covid incubation period + covid vs flu vs cold + incubation period for covid + medicine for covid + spanish flu vs covid,0.963863911402435,0.9638639114024349,0.963863911402435,0.963863911402435,1.1102230246251565e-16,Never
1918 spanish flu + cold vs flu vs allergies + covid 19 + h1n1 avian flu + spanish flu death toll + spanish flu deaths + spanish flu epidemic + spanish flu h1n1 + spanish flu of 1918 + spanish flu origin + spanish flu pandemic + spanish flu symptoms + spanish flu virus + spanish flu ww1 + spanish flue + the spanish flu + the spanish flu pandemic + was the spanish flu a pandemic + when was spanish flu,0.7789143652842203,0.7789143652842204,0.7789143652842203,0.7789143652842203,1.1102230246251565e-16,Never
avian bird flu + avian flu h5n1 + avian flu symptoms + avian flu vaccine + bird flu pandemic + bird flu symptoms + bird flu vaccine + bird flu virus + cdc avian flu + cdc bird flu + h5n1 bird flu + human bird flu + new bird flu + symptoms of bird flu + what is bird flu,0.16221816509507658,0.16221816509507656,0.16221816509507658,0.16221816509507658,2.7755575615628914e-17,Never
avian flu news + avian flu outbreak + bird flu outbreak + covid vs flu vs cold chart + flu symptoms vs common cold + flu virus incubation period + flu vs common cold + head cold vs flu + symptoms of a cold vs flu + tylenol cold and flu while pregnant,0.8994903150682811,0.8994903150682811,0.8994903150682811,0.8994903150682811,0.0,Never
2024 flu strain + cold and flu medicine for kids + is the spanish flu influenza,0.12718095926089656,0.12718095926089656,0.12718095926089656,0.12718095926089656,0.0,Never
avian flu california + avian flu symptoms in humans + avian influenza symptoms + best cold and flu medicine for adults + best cough medicine for flu + best medicine for flu and cough + best over the counter cold and flu medicine + children's mucinex cold and flu + cold and flu medicine for adults + current flu symptoms 2024 + cvs cold and flu medicine + flu gestation period + flu medicine for kids + flu no cough + flu reports + flu symptoms 2024 adults + human avian flu + influenza b symptoms in adults + mucinex cold and flu ingredients + mucinex cold and flu liquid + mucinex fast max cold flu and sore throat + mucinex fast-max cold and flu + mucinex nightshift cold and flu + mucinex pills + new avian flu + new flu symptoms 2024 + nighttime cold and flu medicine + period flu reddit + period flu sore throat + symptoms of bird flu in humans + symptoms of flu type a + symptoms of the bird flu + the bird flu symptoms + tylenol cold and flu day and night + tylenol cold and flu pills + tylenol cold and flu pregnancy + tylenol cold and flu severe liquid + tylenol cold and flu severe night + tylenol cold and flu walmart + tylenol nighttime cold and flu + tylenol severe cold and flu liquid + type a flu treatment + walgreens cold and flu + walgreens cold and flu medicine,0.2761328885794485,0.27613288857944857,0.2761328885794485,0.2761328885794485,5.551115123125783e-17,Never
cold symptoms 2024 + flu 2024 + flu a symptoms 2024 + flu b symptoms 2024 + flu season 2024 + norovirus 2024 + norovirus 2024 symptoms + stomach flu 2024 + stomach flu symptoms 2024 + symptoms of covid 2024 + symptoms of flu 2024 + symptoms of the flu 2024,0.7952701701695052,0.7952701701695052,0.7952701701695052,0.7952701701695052,0.0,Never
avian flu 2024 + avian flu in milk + bird flu 2024 symptoms + bird flu humans + bird flu in humans + bird flu in milk + bird flu milk + bird flu symptoms humans + bird flu symptoms in humans + bird flu to humans + bird flu vs avian flu + flu outbreak 2024,0.5830444934083809,0.5830444934083808,0.5830444934083809,0.5830444934083809,1.1102230246251565e-16,Never
avian flu humans + avian flu in chickens + avian flu in humans + avian flu michigan + avian flu symptoms in chickens + bird flu avian influenza + bird flu texas + flu type a incubation period + symptoms of avian flu + what is avian flu,0.02665147275455071,0.02665147275455071,0.02665147275455071,0.02665147275455071,0.0,Consistent
advil cold and flu + allergies vs cold + best cold and flu medicine + best cold flu medicine + best medicine for cold and flu + best medicine for flu and cold + body aches no fever + children's tylenol + cold and flu alka seltzer + cold flu medicine + coricidin cold and flu + cough and cold medicine + cough and flu medicine + dayquil cold and flu + dayquil severe cold and flu + daytime cold and flu + equate cold and flu + fever breaks + flu and cough medicine + flu cough medicine + how to break a fever + how to bring a fever down + is stomach flu going around + is the flu going around + kids cold and flu + kids flu medicine + medicine for cold and flu + medicine for fever + mucinex cold and flu + mucinex cough medicine + mucinex fast max + mucinex max cold and flu + mucinex night shift + mucinex sinus max + mucinex sore throat + nighttime cold and flu + nyquil cold and flu + nyquil cold and flu severe + nyquil severe cold and flu + reduce a fever + severe cold and flu + severe cold and flu medicine + severe flu medicine + stomach flu going around + symptoms of stomach bug + theraflu cold and flu + tylenol cold and flu + tylenol cold flu + tylenol cough and cold + tylenol for cold and flu + tylenol severe cold and flu + type a vs type b + vicks cold and flu,0.010752551569394364,0.010752551569394364,0.010752551569394364,0.010752551569394364,0.0,Consistent
best flu medicine for adults + children's tylenol cold and flu + cold and flu medicine liquid + flu a symptoms 2023 + flu b symptoms 2023 + flu medicine for adults + flu symptoms 2023 + kids cold and flu medicine + mucinex cold and flu dosage + mucinex cold and flu medicine + mucinex cold flu and sore throat + mucinex severe cold and flu + nba in-season tournament + over the counter flu test + symptoms of rsv + tylenol cold and flu breastfeeding + tylenol cold and flu ingredients + tylenol cold and flu kids + tylenol cold and flu night + walgreens tylenol cold and flu,0.090847990073744,0.090847990073744,0.090847990073744,0.090847990073744,0.0,Never
alka seltzer cold and cough + cold vs sinus infection + flu vs stomach flu + food poisoning vs stomach flu + how long does stomach flu last + incubation period cold + incubation period for cold + incubation period for stomach flu + incubation period stomach flu + is stomach flu contagious + norovirus stomach flu + painful cough + stomach flu contagious + stomach flu fever + stomach flu medicine + stomach flu treatment + stomach flu with fever + symptoms of the stomach flu + tylenol cold and sinus + what is stomach flu,2.3470405352554735e-06,2.3470405352554735e-06,2.3470405352554735e-06,2.3470405352554735e-06,0.0,Consistent
best over the counter flu medicine + cold and flu symptoms + cold symptoms vs flu symptoms + cold vs flu symptoms + cure the flu + do i have the flu + early flu symptoms + fight the flu + flu complications + flu contagious period + flu duration + flu germs + flu in children + flu incubation period + flu length + flu medicine over the counter + flu no fever + flu recovery + flu remedy + flu report + flu symptoms cough + flu symptoms treatment + flu symptoms without fever + flu treatments + get over the flu + get rid of the flu + how is the flu spread + how to get rid of the flu + how to treat flu + how to treat the flu + incubation period flu a + incubation period for flu + incubation period for flu a + incubation period for the flu + incubation period of flu + incubation period of the flu + influenza incubation + influenza incubation period + is influenza the flu + is the flu a virus + over the counter flu + over the counter flu medicine + over the counter medicine for flu + period flu symptoms + remedies for flu + remedies for the flu + respiratory flu + signs of the flu + symptoms for the flu + treat the flu + treating flu + treating the flu + treatment for flu + treatment for the flu + what are the symptoms of the flu + what is period flu + what to do if you have the flu + whats the flu,0.429777561736298,0.429777561736298,0.429777561736298,0.429777561736298,0.0,Never
difference in flu type a and b + flu b incubation period + flu b symptoms + flu b treatment + flu type a vs b + flu type a vs type b + flu type b symptoms + flu type b vs a + influenza b symptoms + symptoms of flu b + symptoms of flu type b + symptoms of influenza b + the flu vs a cold + type a and b flu + type a flu vs type b flu + type b flu symptoms + what is flu b + what is flu b symptoms + what is type a and b flu,0.44004208169379455,0.4400420816937946,0.44004208169379455,0.44004208169379455,5.551115123125783e-17,Never
influenza a vs b symptoms + medicine for flu and cough + stomach flu vs stomach bug,0.27806785958862057,0.2780678595886206,0.27806785958862057,0.27806785958862057,5.551115123125783e-17,Never
/m/09gh4jl + best flu medicine + best medicine for flu + best medicine for flu symptoms + best medicine for the flu + best over the counter medicine for flu + cough after flu + cough from flu + cough with flu + dry cough flu + exposed to flu + fever vs flu + fever with the flu + flu a and b symptoms + flu a contagious + flu a vs b symptoms + flu a vs flu b + flu a vs flu b symptoms + flu and cough + flu but no fever + flu how long are you contagious + flu lasts + flu medicine tamiflu + flu relief + flu symptoms medicine + flu type a symptoms + flu vs fever + flu with no fever + flu without fever + having the flu + how long is flu contagious + how long is the flu + how long is the flu contagious + how to treat the flu at home + influenza a and b + influenza a symptoms + influenza contagious + influenza treatment + medicine for flu + medicine for flu symptoms + medicine for the flu + rapid flu + stomach bug or flu + symptoms of influenza + symptoms of influenza a + tamiflu medicine + test for the flu + the flu type a + type a flu + type a flu contagious + type a flu symptoms + what is flu type a,0.09782453940679181,0.09782453940679181,0.09782453940679181,0.09782453940679181,0.0,Never
current flu symptoms + flu type a treatment + how long am i contagious with the flu + type a influenza symptoms,0.9018347191862914,0.9018347191862914,0.9018347191862914,0.9018347191862914,0.0,Never
